-6207300249999999e-24,-6141981349999999e-24,-6199178849999999e-24,-63703519249999986e-25,-6652301449999999e-24,-70393705e-16,-7520651e-15,-8077030175e-18,-8682894324999999e-24,-9313484174999999e-24,-993724505e-17,-9959961799999999e-24,-101732722e-16,-10562114699999999e-24,-11105650475000001e-24,-1176368185e-17,-1247891925e-17,-13179458525000003e-24,-13795054500000001e-24,-14264656574999998e-24,-14546526224999998e-24,-1463195296e-17,-14977861325e-18,-155370204e-16,-1620803225e-17,-1686848825e-17,-17401879249999998e-24,-17710049774999998e-24,-17748717025e-18,-17493945825e-18,-16980641049999997e-24,-17400834399999998e-24,-1793033775e-17,-18460661750000003e-24,-188715655e-16,-190746325e-16,-1901970075e-17,-18703802249999997e-24,-18169826249999998e-24,-17486268999999998e-24,-1672770425e-17,-16599404749999998e-24,-16261927249999998e-24,-1574848125e-17,-15097390975e-18,-14368087175000001e-24,-13618242125000001e-24,-12901109825e-18,-12256917349999998e-24,-11715453075e-18,-11294061425e-18,-10419698349999999e-24,-96258675e-16,-89259213e-16,-8331798450000001e-24,-7850353649999999e-24,-74836031e-16,-7231313225000001e-24,-7090736725e-18,-7058279649999999e-24,-7128980325e-18,-6623270025e-18,-6213789825e-18,-5895773775e-18,-56640415e-16,-5514246525e-18,-5440189e-15,-543826765e-17,-55023011499999995e-25,-56300188e-16,-5815215075e-18
36342967000000003e-25,35980215749999996e-25,36363290475e-19,37421641799999994e-25,3917943599999999e-24,4163400175e-18,4467664725e-18,483525395e-17,52541277500000005e-25,57189583500000006e-25,62266601250000005e-25,6119251850000001e-24,61393464e-16,627914465e-17,6543058224999999e-24,69184191e-16,740660305e-17,79840666e-16,8626376050000002e-24,9301772875e-18,9981226475e-18,97446723425e-19,9721463885e-18,9908978525000001e-24,1028829955e-17,1083934755e-17,11526712525000001e-24,12295751299999998e-24,13083560025e-18,13814938725e-18,1441088305e-17,13602805274999998e-24,13054155625000001e-24,12765530825000001e-24,12723414550000001e-24,12911520575e-18,13303832475000002e-24,13852812749999999e-24,1449587725e-17,1516681675e-17,157840095e-16,15030695875e-18,14172930275e-18,13240322465e-18,12290424327500002e-24,11380708415e-18,10559791725e-18,9856191407499999e-24,92907405065e-19,8868626392499998e-24,8592652210000001e-24,9089931925e-18,9580413249999999e-24,10007078625e-18,1033813295e-17,10544617e-15,10605371699999999e-24,10514237225e-18,10273692975e-18,99007347675e-19,9422938867499999e-24,9707206425e-18,10071327300000001e-24,104778022e-16,10893401350000002e-24,11287990125e-18,11628353525e-18,11884778025000001e-24,1203583735e-17,12067017875e-18,11973129225000001e-24
3825749375e-18,382673888e-17,39004038e-16,40426167000000004e-25,4251337325000001e-24,4525085200000001e-24,4857014325e-18,52473997e-16,56819462e-16,6157789674999999e-24,66674946e-16,65598234500000005e-25,65836044799999996e-25,67406401250000005e-25,70267121249999995e-25,74376561500000006e-25,7958240675e-18,8571682250000001e-24,92444702e-16,9945951274999999e-24,10628983475e-18,1039899835e-17,10391384300000002e-24,10602942575e-18,11017320275000001e-24,11603600175e-18,12313106725e-18,13082853324999999e-24,13831868225000002e-24,14486568399999999e-24,1497386765e-17,14141966849999999e-24,13597398225e-18,13319410650000001e-24,1330023955e-17,13517054925e-18,13935206999999999e-24,1450916525e-17,15171118249999996e-24,15837640249999998e-24,164213745e-16,15638458474999998e-24,14755453049999998e-24,13800738485000001e-24,12836022245000002e-24,11923963657500001e-24,11115904139999999e-24,10444328302499999e-24,9925234600874998e-24,956631031e-17,93651295e-16,9859285625e-18,10335786299999999e-24,10744576950000001e-24,11042394075e-18,11199347375e-18,111975731e-16,11033462025e-18,10717326599999999e-24,102722364025e-19,973337401775e-20,1001755235e-17,10377925325000002e-24,107819331e-16,111935219e-16,11579922250000001e-24,11910039450000002e-24,12151199199999998e-24,12280966375e-18,12286928400000001e-24,12168244950000001e-24
-9301210199999999e-25,-9136486025e-19,-9196882725000001e-25,-9403735855000002e-25,-9799519682500002e-25,-10388629049999999e-25,-11144749249999999e-25,-12094638999999997e-25,-13265658630000003e-25,-14673150725e-19,-163223835e-17,-16976740499999998e-25,-17987304750000004e-25,-1931624e-15,-21009203500000003e-25,-2308300725e-18,-255693615e-17,-284692015e-17,-31825897749999998e-25,-35621510249999997e-25,-39943833749999994e-25,-4148555825e-18,-4385516225e-18,-47080371e-16,-511123505e-17,-5592442875e-18,-6141268125e-18,-675089445e-17,-7396858224999998e-24,-8077977225e-18,-87551953e-16,-93231551e-16,-99612465e-16,-10628767825e-18,-11284227375e-18,-11878039225000002e-24,-123687404e-16,-127180304e-16,-12895635074999998e-24,-1288811895e-17,-12694092675e-18,-12697592675000001e-24,-12512811100000002e-24,-12150859470000001e-24,-116358913e-16,-110008846e-16,-10283927725e-18,-95229841e-16,-8753512224999999e-24,-80018676375e-19,-7289718365e-18,-6487131595000001e-24,-57246065630000006e-25,-50073691475e-19,-43384415475e-19,-37177241449999996e-25,-31434932674999994e-25,-26126271075e-19,-21206639825e-19,-16631093925000002e-25,-12353679925e-19,-7946061e-16,-3761946325e-19,25294807500000016e-27,41424702249999996e-26,7948729424999999e-25,11717963249999999e-25,15481140249999998e-25,1928916675e-18,231662295e-17,2714982475e-18
-6077156675e-18,-60063195999999995e-25,-6058343065e-18,-62220647e-16,-6493001299999999e-24,-6866321100000001e-24,-73360043250000004e-25,-7883193325e-18,-8493503650000001e-24,-913128925e-17,-9772650950000001e-24,-97900063e-16,-999144685e-17,-1037174525e-17,-10907037974999998e-24,-11558242849999999e-24,-1227382175e-17,-12984740475e-18,-13627745750000002e-24,-14131357049999996e-24,-144467558e-16,-14510577600000001e-24,-14862364600000001e-24,-1542005e-14,-160865315e-16,-16740061499999998e-24,-172695515e-16,-1757632075e-17,-1761013725e-17,-17363785649999998e-24,-16855736125e-18,-1727611425e-17,-1780573975e-17,-1834300425e-17,-187662195e-16,-18985130499999998e-24,-18950092500000002e-24,-18652226750000002e-24,-1813174625e-17,-17455034000000004e-24,-1670006125e-17,-16562199e-15,-16228431e-15,-15714423249999998e-24,-15062263750000003e-24,-14328876699999998e-24,-13573867799999999e-24,-12849951099999999e-24,-1219885315e-17,-1165124e-14,-11224924825000001e-24,-103527471e-16,-9557484325e-18,-8855748025000001e-24,-8258554825e-18,-777195945e-17,-73987005e-16,-7137726525e-18,-69871481250000004e-25,-6943224875e-18,-700095905e-17,-6495780475e-18,-60856025e-16,-5765708925e-18,-5529687199999999e-24,-5373670374999999e-24,-5292277975e-18,-5280842374999999e-24,-53346103750000006e-25,-5449343850000001e-24,-5620243650000001e-24
1352771675e-18,1331286595e-18,13429169724999999e-25,13752918240000001e-25,14322186999999998e-25,151486535625e-20,16233282250000003e-25,17582085999999998e-25,19212127000000003e-25,210952355e-17,2322410275e-18,223515018e-17,2190429325e-18,218698945e-17,22235999e-16,2302053925e-18,24221913000000003e-25,2585188425e-18,2789286875e-18,30383103249999997e-25,333664065e-17,31296171750000005e-25,2993027175e-18,2920445875e-18,29124248e-16,2967257625e-18,307953305e-17,3248312025e-18,3475195e-15,3756966825e-18,409355625e-17,3371024105e-18,27122433399999997e-25,21027318475e-19,15332174325e-19,9980630225e-19,4870502625e-19,283536249999999e-26,-46517630749999993e-26,-9203340000000001e-25,-135761235e-17,-17229190749999998e-25,-20238941e-16,-2284325775e-18,-25152439000000005e-25,-27153932000000003e-25,-2885288475e-18,-30242270825000006e-25,-31309924700000002e-25,-32058139450000002e-25,-32492534949999997e-25,-258511488e-17,-19322344975000003e-25,-1302444525e-18,-6961102185000001e-25,-11382799500000001e-26,4474044549999999e-25,9886288225e-19,151192415e-17,20187412e-16,25134537499999998e-25,28674587500000004e-25,32454738e-16,36420876500000003e-25,40544485750000006e-25,448048135e-17,492012625e-17,53699862e-16,5827088775e-18,628622845e-17,6738536099999999e-24
-4426035965e-18,-43351397425e-19,-4346794950000001e-24,-4442185425e-18,-46192612e-16,-48763455e-16,-52111548e-16,-562334665e-17,-6109586199999999e-24,-6661626575e-18,-7265434775e-18,-7293834899999999e-24,-7462754125e-18,-776594595e-17,-819798755e-17,-8745524525e-18,-9382141249999999e-24,-10068399525e-18,-10769016099999999e-24,-11430435850000001e-24,-12011049575000001e-24,-12106989675e-18,-1244754425e-17,-1298423575e-17,-13653025250000004e-24,-14368466049999999e-24,-150362852e-16,-155684292e-16,-15886667600000002e-24,-15954171949999996e-24,-15754006725e-18,-1620781455e-17,-167557928e-16,-17301474499999998e-24,-17735709999999998e-24,-1797805475e-17,-17980817749999998e-24,-177407905e-16,-17283597e-15,-16664977e-15,-15955271575e-18,-15858197000000002e-24,-1555031225e-17,-150646945e-16,-14436253499999999e-24,-13718130274999997e-24,-12962861175e-18,-12220508725e-18,-11531932624999999e-24,-10927717100000001e-24,-10427765450000001e-24,-9563827450000001e-24,-876777375e-17,-8054130375e-18,-743135395e-17,-69047162e-16,-6476054025000001e-24,-61445860250000006e-25,-5908352425e-18,-57642271249999996e-25,-57089935e-16,-5214176075e-18,-47983227500000005e-25,-4453937643e-18,-41762926257499996e-25,-39598194625e-19,-38003553975e-19,-36952418724999996e-25,-36402768950000005e-25,-36346672999999998e-25,-367730785e-17
-448504521e-17,-4377908045e-18,-43805277500000005e-25,-4472529224999999e-24,-46498257e-16,-4908981825e-18,-52487908249999995e-25,-5664684449999999e-24,-6152672324999999e-24,-6700041599999999e-24,-72982712e-16,-7333689900000001e-24,-7505096700000001e-24,-7809965725000001e-24,-8246319649999998e-24,-8796709925e-18,-943711275e-17,-10129500850000001e-24,-108290163e-16,-1148776985e-17,-12056154775e-18,-12158143475e-18,-12502158600000003e-24,-1304435185e-17,-13722943499999998e-24,-14457942750000004e-24,-15148866e-15,-15699548e-15,-16036701500000002e-24,-16115801675e-18,-1592004895e-17,-163873461e-16,-16926979724999997e-24,-17465017525e-18,-17893694499999998e-24,-18128780000000002e-24,-18127363999999998e-24,-17879503750000002e-24,-17418736999999998e-24,-1679978175e-17,-16090483925e-18,-15984646750000003e-24,-15669388e-15,-1517731975e-17,-14544613000000001e-24,-13822863624999999e-24,-13067039924999999e-24,-123272213e-16,-11643788499999999e-24,-11046868075000002e-24,-1055692605e-17,-9689001675e-18,-8891651549999998e-24,-8178252975e-18,-7557718224999999e-24,-7035692475e-18,-66138322249999996e-25,-6291592750000001e-24,-6067003499999999e-24,-59370179e-16,-5898573299999999e-24,-5401491100000001e-24,-498531415e-17,-46436073902500005e-25,-4370247459e-18,-416059366e-17,-40096697374999996e-25,-39147924925e-19,-387238893e-17,-38807708e-16,-39400132e-16
-88535141e-16,-8703403325e-18,-874595275e-17,-8950118949999998e-24,-9302306075e-18,-978650155e-17,-1037732875e-17,-11044958e-15,-1174479925e-17,-1243076175e-17,-13046868e-15,-13011844475e-18,-13232382e-15,-1366653675e-17,-14246061750000001e-24,-1488540275e-17,-1548788025e-17,-15962703225000002e-24,-162386603e-16,-162748557e-16,-16057714600000002e-24,-16080616325e-18,-16414626e-15,-1698606525e-17,-176803605e-16,-18355898249999997e-24,-18885845e-15,-191616755e-16,-1912413875e-17,-187696065e-16,-18141902999999997e-24,-18512938749999998e-24,-19021880749999997e-24,-19529379749999997e-24,-19898203e-15,-20033318e-15,-1989562825e-17,-1948152995e-17,-1894747825e-17,-18231752250000002e-24,-1740760375e-17,-172518865e-16,-1685958025e-17,-16296016e-15,-15598149674999996e-24,-1482460505e-17,-14036450749999998e-24,-13289499525000002e-24,-12628049075000003e-24,-12082707575e-18,-11670944075e-18,-107931985e-16,-9999272325e-18,-930530075e-17,-872185755e-17,-8258301050000001e-24,-7916638025e-18,-76958456e-16,-759342185e-17,-7604307975e-18,-7721986474999998e-24,-72140023750000005e-25,-6809998774999999e-24,-65054002e-16,-6294279825e-18,-61732139000000004e-25,-6135297750000001e-24,-6175987675000001e-24,-628904035e-17,-6466891250000001e-24,-6701955574999999e-24
2509646825e-18,2512927825e-18,25603647750000003e-25,26527439e-16,279168185e-17,297966405e-17,32124049499999997e-25,34866405750000005e-25,380660805e-17,41690925e-16,458310615e-17,44872142499999996e-25,4481034800000001e-24,4567645e-15,4744065924999999e-24,5007119500000001e-24,53615516000000005e-25,5796779425e-18,6299775525e-18,6864488575e-18,7480896074999999e-24,72659533499999995e-25,72072012e-16,72988444e-16,7540185625e-18,7925727075e-18,8444708524999999e-24,9078581675e-18,9802920775e-18,1057725885e-17,113595855e-16,1058037815e-17,9998604625e-18,961037228e-17,9414319225e-18,9402264899999999e-24,956292745e-17,9887228549999999e-24,10351843575e-18,10929594449999998e-24,1158446025e-17,10936099124999998e-24,1021368955e-17,9416423574999999e-24,857009804225e-20,7701837175e-18,6840526600000001e-24,6004598217500001e-24,520860618e-17,44561044e-16,37488550499999995e-25,42970692275e-19,4833684599999999e-24,53476143500000005e-25,58303273e-16,6268405349999999e-24,6654615075e-18,69747805249999995e-25,7213775574999999e-24,73716691250000014e-25,7436390975e-18,7753221300000001e-24,813731765e-17,8556764625e-18,8995685875e-18,9433077250000001e-24,9846980350000002e-24,1021091065e-17,1050368015e-17,10700720249999999e-24,107886478e-16
