5913044125000001e-24,9433541975e-18,13864180375e-18,17017896675e-18,18162331500000002e-24,11403482250000002e-24,1086151239e-17,129642718e-16,13967546475e-18,1066641405e-17,61468916500000006e-25,38631398175000004e-25,199170409e-17,-18111489500000002e-25,-41509955049999996e-25,-17744522875000001e-25,5231750197500001e-25,20727109e-16,3803958325e-18,62023916000000015e-25
-74889018e-16,-11798319999999999e-24,-15358749575e-18,-17547263575e-18,-1673730525e-17,-11273582e-15,-78240324e-16,-72644739999999995e-25,-44825405825e-19,123254605e-17,-12728314e-16,-4164089925e-18,-69306492e-16,-9647323849999998e-24,-853545115e-17,-5101801215e-18,-27871262325e-19,-149829857e-17,-14104140000000002e-26,1847866175e-18
36752189724999998e-25,5863337875000001e-24,9493126025e-18,136961378e-16,14133877e-15,6430662922499999e-24,8891115024999999e-24,11755068350000001e-24,13255178900000001e-24,1011401275e-17,54624098e-16,29486307207499996e-25,7808647220000001e-25,-3159552525e-18,-48472433624999995e-25,-21417880950000006e-25,2672370675e-19,19034669749999997e-25,3618486425e-18,60201659999999995e-25
-59604974025e-19,-9769319999999999e-24,-14273961725e-18,-16838010100000003e-24,-1633723775e-17,-10736682225e-18,-692216685e-17,-58957214750000005e-25,-23749717600000005e-25,263106485e-17,-6154432999999999e-25,-3678712125e-18,-6519055474999999e-24,-9347948999999999e-24,-8327942934999999e-24,-4897169362500001e-24,-25565340375e-19,-11982601099999998e-25,2378965925e-19,2259129025e-18
-30495037325e-19,-5274744975e-18,-9636735075e-18,-14488892975000003e-24,-14985877625e-18,-927624235e-17,-4508833525e-18,-228675222225e-20,2260582525e-18,46427659845e-19,4769079549999999e-25,-29292069249999995e-25,-58542796e-16,-884356765e-17,-7990327674999999e-24,-4592167165e-18,-22253553649999998e-25,-7885026199999999e-25,78904705e-17,2852735875e-18
7520876675e-18,115150853e-16,15239585975e-18,18164767475e-18,1921148225e-17,1283738e-14,115257132525e-19,13312197599999999e-24,141946614e-16,10864649574999999e-24,6398024699999999e-24,42344652499999995e-25,24650808675e-19,-12270871749999999e-25,-38840483e-16,-16741665075e-19,547701251e-18,20997254750000004e-25,38575044e-16,62757993e-16
592968115e-17,9538891475e-18,13974168099999999e-24,171033828e-16,1824849425e-17,11559305375e-18,10955551322499999e-24,13003420899999998e-24,14000830575e-18,10702251725e-18,61715243e-16,39042506525e-19,20232271907499996e-25,-17620771500000001e-25,-41291815975e-19,-17882097574999998e-25,483338295e-18,2025648125e-18,3696212075e-18,6140816075000001e-24
62392164725e-19,98224855e-16,1407901235e-17,17316254449999997e-24,1841628075e-17,11742707075e-18,1100441171e-17,13035808224999999e-24,14011671125e-18,10709343325e-18,6192597549999999e-24,3940985035e-18,2099845355e-18,-16841559250000003e-25,-4073183549999999e-24,-17272632975e-19,5349594525e-19,205964065e-17,3730547199999999e-24,61446077e-16
566377025e-17,905875705e-17,13508715025e-18,168622665e-16,17957173999999996e-24,11125846475e-18,107294422975e-19,12889393574999996e-24,13919687374999999e-24,106173029e-16,6084284450000001e-24,37790641425e-19,18661037300000003e-25,-193473275e-17,-4199760802500001e-24,-18144880675e-19,505685415e-18,2082848875e-18,38191885749999995e-25,6243949775e-18
-1693920908e-18,-30486448750000007e-25,-61911966000000004e-25,-11586617475e-18,-13647824924999998e-24,-7966601375000001e-24,-25939768974999996e-25,5955394374999999e-25,5811332300000001e-24,58166976425e-19,12093359375e-19,-21527007e-16,-5158292225e-18,-834773025e-17,-768497808325e-20,-43462044549999994e-25,-19470354999999997e-25,-41762789250000006e-26,12252372500000002e-25,3385410775e-18
